Date,Time,Sensor_id,Sensor_data,Remarks
24-03-2008,12:40:05 AM,M17,OFF,
24-03-2008,12:40:06 AM,AD1-C,0.0384381,
24-03-2008,12:40:12 AM,AD1-C,0.171995,
24-03-2008,12:40:14 AM,M17,ON,
24-03-2008,12:40:15 AM,AD1-C,0.264574,
24-03-2008,12:40:16 AM,M17,OFF,
24-03-2008,12:40:16 AM,D01,OPEN,
24-03-2008,12:40:18 AM,I06,ABSENT,
24-03-2008,12:40:19 AM,M17,ON,
24-03-2008,12:40:20 AM,M17,OFF,
24-03-2008,12:40:20 AM,M17,ON,
24-03-2008,12:40:21 AM,D01,CLOSE,
24-03-2008,12:40:22 AM,M17,OFF,
24-03-2008,12:40:26 AM,M17,ON,
24-03-2008,12:40:28 AM,M16,ON,
24-03-2008,12:40:29 AM,M15,ON,
24-03-2008,12:40:29 AM,M14,ON,
24-03-2008,12:40:32 AM,M17,OFF,
24-03-2008,12:40:33 AM,M15,ON,
24-03-2008,12:40:33 AM,M16,OFF,
24-03-2008,12:40:34 AM,M15,OFF,
24-03-2008,12:40:38 AM,M14,OFF,
24-03-2008,12:40:41 AM,M14,ON,
24-03-2008,12:40:43 AM,M14,OFF,
24-03-2008,12:40:45 AM,AD1-A,2.85254,
24-03-2008,12:41:41 AM,M14,ON,
24-03-2008,12:41:43 AM,M13,ON,
24-03-2008,12:41:45 AM,M13,OFF,Eat end
24-03-2008,12:41:51 AM,M15,ON,Clean begin
24-03-2008,12:41:52 AM,M16,ON,
24-03-2008,12:41:53 AM,M17,ON,
24-03-2008,12:41:54 AM,M16,OFF,
24-03-2008,12:41:55 AM,M14,OFF,
24-03-2008,12:41:57 AM,M15,OFF,
24-03-2008,12:41:58 AM,D01,OPEN,
24-03-2008,12:41:59 AM,I06,PRESENT,
24-03-2008,12:41:59 AM,M17,OFF,
24-03-2008,12:42:00 AM,M17,ON,
24-03-2008,12:42:00 AM,D01,CLOSE,
24-03-2008,12:42:02 AM,M17,OFF,
24-03-2008,12:42:03 AM,M17,ON,
24-03-2008,12:42:08 AM,M17,OFF,
24-03-2008,12:42:10 AM,AD1-B,0.0744152,
24-03-2008,12:42:13 AM,AD1-B,0.397428,
24-03-2008,12:42:16 AM,AD1-B,0.0689073,
24-03-2008,12:42:16 AM,M17,ON,
24-03-2008,12:42:20 AM,M18,ON,
24-03-2008,12:42:22 AM,M17,OFF,
24-03-2008,12:42:24 AM,AD1-B,0.224222,
24-03-2008,12:42:28 AM,M17,ON,
24-03-2008,12:42:30 AM,AD1-B,0.284145,
24-03-2008,12:42:32 AM,M17,OFF,
24-03-2008,12:42:32 AM,M18,OFF,
24-03-2008,12:42:33 AM,M17,ON,
24-03-2008,12:42:37 AM,M17,OFF,
24-03-2008,12:42:37 AM,AD1-B,0.219183,
24-03-2008,12:42:57 AM,AD1-B,0.281606,
24-03-2008,12:43:03 AM,AD1-B,0.225824,
24-03-2008,12:43:10 AM,AD1-B,0.278403,
24-03-2008,12:43:30 AM,AD1-B,0.223363,
24-03-2008,12:44:09 AM,AD1-B,0.273793,
24-03-2008,12:44:18 AM,AD1-B,0.216097,
24-03-2008,12:44:24 AM,AD1-B,0.286684,
24-03-2008,12:44:36 AM,AD1-B,0.214417,
24-03-2008,12:44:45 AM,AD1-B,0.278637,
24-03-2008,12:44:51 AM,M17,ON,
24-03-2008,12:44:53 AM,M17,OFF,
24-03-2008,12:45:00 AM,AD1-B,0.227425,
24-03-2008,12:45:03 AM,AD1-B,0.2827,
24-03-2008,12:45:10 AM,AD1-B,0.228402,
24-03-2008,12:45:12 AM,M17,ON,
24-03-2008,12:45:15 AM,M17,OFF,
24-03-2008,12:45:24 AM,AD1-B,0.279184,
24-03-2008,12:45:30 AM,M18,ON,
24-03-2008,12:45:30 AM,M17,ON,
24-03-2008,12:45:32 AM,M17,OFF,
24-03-2008,12:45:32 AM,M17,ON,
24-03-2008,12:45:34 AM,D01,OPEN,
24-03-2008,12:45:37 AM,M18,OFF,
24-03-2008,12:45:37 AM,I04,PRESENT,
24-03-2008,12:45:37 AM,M17,OFF,
24-03-2008,12:45:38 AM,I02,PRESENT,
24-03-2008,12:45:43 AM,D01,CLOSE,
24-03-2008,12:45:44 AM,M17,ON,Clean end
26-03-2008,12:23:47 AM,M23,ON,Phone_Call begin
26-03-2008,12:23:48 AM,M01,ON,
26-03-2008,12:23:49 AM,M07,ON,
26-03-2008,12:23:49 AM,M08,ON,
26-03-2008,12:23:50 AM,M09,ON,
26-03-2008,12:23:50 AM,M23,OFF,
26-03-2008,12:23:51 AM,M14,ON,
26-03-2008,12:23:52 AM,M01,OFF,
26-03-2008,12:23:52 AM,M08,OFF,
26-03-2008,12:23:52 AM,M13,ON,
26-03-2008,12:23:53 AM,M07,OFF,
26-03-2008,12:23:53 AM,M09,OFF,
26-03-2008,12:23:55 AM,M14,OFF,
26-03-2008,12:23:57 AM,I08,ABSENT,
26-03-2008,12:24:01 AM,M13,OFF,
26-03-2008,12:24:07 AM,M13,ON,
26-03-2008,12:24:13 AM,M13,OFF,
26-03-2008,12:24:15 AM,M13,ON,
26-03-2008,12:24:23 AM,M13,OFF,
26-03-2008,12:24:25 AM,M13,ON,
26-03-2008,02:24:29 PM,asterisk,START,
26-03-2008,12:24:38 AM,M13,OFF,
26-03-2008,12:24:43 AM,M13,ON,
26-03-2008,12:24:45 AM,M13,OFF,
26-03-2008,12:24:48 AM,M13,ON,
26-03-2008,12:24:52 AM,M13,OFF,
26-03-2008,12:25:18 AM,M13,ON,
26-03-2008,02:25:19 PM,asterisk,END,
26-03-2008,12:25:22 AM,M13,OFF,
26-03-2008,12:25:26 AM,M13,ON,Phone_Call end
26-03-2008,12:25:41 AM,M13,ON,Wash_hands begin
26-03-2008,12:25:46 AM,M14,ON,
26-03-2008,12:25:47 AM,M15,ON,
26-03-2008,12:25:47 AM,M16,ON,
26-03-2008,12:25:48 AM,M13,OFF,
26-03-2008,12:25:48 AM,M17,ON,
26-03-2008,12:25:50 AM,M14,OFF,
26-03-2008,12:25:50 AM,M16,OFF,
26-03-2008,12:25:51 AM,M15,OFF,
26-03-2008,12:25:52 AM,M17,OFF,
26-03-2008,12:25:54 AM,AD1-B,0.039649,
26-03-2008,12:26:00 AM,AD1-B,0.281879,
26-03-2008,12:26:06 AM,AD1-B,0.224027,
26-03-2008,12:26:12 AM,AD1-B,0.274848,
26-03-2008,12:26:17 AM,M17,ON,
26-03-2008,12:26:18 AM,AD1-B,0.209066,
26-03-2008,12:26:31 AM,M18,ON,
26-03-2008,12:26:37 AM,M18,OFF,
26-03-2008,12:26:40 AM,M17,OFF,
26-03-2008,12:26:52 AM,M17,ON,
26-03-2008,12:26:53 AM,M17,OFF,Wash_hands end
26-03-2008,12:26:56 AM,D01,OPEN,Cook begin
26-03-2008,12:26:59 AM,I01,ABSENT,
26-03-2008,12:27:00 AM,I02,ABSENT,
26-03-2008,12:27:01 AM,M17,OFF,
26-03-2008,12:27:02 AM,I03,ABSENT,
26-03-2008,12:27:04 AM,I03,PRESENT,
26-03-2008,12:27:05 AM,I05,ABSENT,
26-03-2008,12:27:07 AM,I04,ABSENT,
26-03-2008,12:27:07 AM,M17,ON,
26-03-2008,12:27:10 AM,M17,OFF,
26-03-2008,12:27:10 AM,M17,ON,
26-03-2008,12:27:11 AM,D01,CLOSE,
26-03-2008,12:27:18 AM,AD1-B,0.048321,
26-03-2008,12:27:24 AM,AD1-B,0.210784,
26-03-2008,12:27:25 AM,I07,ABSENT,
26-03-2008,12:27:27 AM,AD1-B,0.0893373,
26-03-2008,12:27:30 AM,M17,OFF,
26-03-2008,12:27:37 AM,AD1-A,2.8145,
26-03-2008,12:27:38 AM,M17,ON,
26-03-2008,12:27:40 AM,AD1-A,2.88911,
26-03-2008,12:27:41 AM,M17,OFF,
26-03-2008,12:27:41 AM,M17,ON,
26-03-2008,12:27:42 AM,AD1-A,2.99716,
26-03-2008,12:27:44 AM,M17,OFF,
26-03-2008,12:27:45 AM,AD1-A,3.08911,
26-03-2008,12:27:47 AM,M17,ON,
26-03-2008,12:27:48 AM,AD1-A,3.14356,
26-03-2008,12:27:52 AM,M17,OFF,
26-03-2008,12:27:53 AM,M17,ON,
26-03-2008,12:27:54 AM,AD1-A,3.19942,
26-03-2008,12:27:55 AM,M17,OFF,
26-03-2008,12:27:55 AM,M17,ON,
26-03-2008,12:28:03 AM,M17,OFF,
26-03-2008,12:28:03 AM,M17,ON,
26-03-2008,12:28:09 AM,AD1-A,3.25778,
26-03-2008,12:28:13 AM,M17,OFF,
26-03-2008,12:28:15 AM,M17,ON,
26-03-2008,12:28:19 AM,M17,OFF,
26-03-2008,12:28:20 AM,M17,ON,
26-03-2008,12:28:23 AM,M17,OFF,
26-03-2008,12:29:43 AM,M17,ON,
26-03-2008,12:29:44 AM,M17,OFF,
26-03-2008,12:29:45 AM,M17,ON,
26-03-2008,12:29:48 AM,M17,ON,
26-03-2008,12:29:50 AM,M17,OFF,
26-03-2008,12:30:16 AM,M17,ON,
26-03-2008,12:30:19 AM,M17,OFF,
26-03-2008,12:30:34 AM,M17,ON,
26-03-2008,12:30:38 AM,M17,OFF,
26-03-2008,12:30:39 AM,M17,ON,
26-03-2008,12:30:43 AM,M17,OFF,
26-03-2008,12:30:48 AM,M17,ON,
26-03-2008,12:30:54 AM,M17,OFF,
26-03-2008,12:30:54 AM,AD1-A,3.32114,
26-03-2008,12:30:57 AM,AD1-A,3.20005,
26-03-2008,12:31:00 AM,AD1-A,3.09895,
26-03-2008,12:31:05 AM,M17,ON,
26-03-2008,12:31:06 AM,AD1-A,3.01786,
26-03-2008,12:31:07 AM,M17,OFF,
26-03-2008,12:31:12 AM,AD1-A,2.93137,
26-03-2008,12:31:27 AM,AD1-A,2.87637,
26-03-2008,12:31:40 AM,M17,ON,
26-03-2008,12:31:46 AM,M17,OFF,
26-03-2008,12:31:48 AM,AD1-A,2.95153,
26-03-2008,12:31:58 AM,AD1-A,2.90106,
26-03-2008,12:32:00 AM,M17,ON,
26-03-2008,12:32:02 AM,M17,OFF,Cook end
26-03-2008,12:33:26 AM,M17,ON,Eat begin
26-03-2008,12:33:27 AM,D01,OPEN,
26-03-2008,12:33:29 AM,I03,ABSENT,
26-03-2008,12:33:30 AM,M17,OFF,
26-03-2008,12:33:30 AM,I06,ABSENT,
26-03-2008,12:33:31 AM,M17,ON,
26-03-2008,12:33:32 AM,D01,CLOSE,
26-03-2008,12:33:39 AM,AD1-C,0.0657041,
26-03-2008,12:33:41 AM,M17,OFF,
26-03-2008,12:33:42 AM,AD1-C,0.374224,
26-03-2008,12:33:44 AM,M17,ON,
26-03-2008,12:33:45 AM,AD1-C,0.313559,
26-03-2008,12:33:50 AM,M17,OFF,
26-03-2008,12:33:50 AM,M17,ON,
26-03-2008,12:33:52 AM,M16,ON,
26-03-2008,12:33:52 AM,M15,ON,
26-03-2008,12:33:53 AM,M14,ON,
26-03-2008,12:33:55 AM,M15,OFF,
26-03-2008,12:33:56 AM,M17,OFF,
26-03-2008,12:33:56 AM,M16,OFF,
26-03-2008,12:34:05 AM,M13,ON,
26-03-2008,12:34:07 AM,M13,OFF,
26-03-2008,12:34:08 AM,M13,ON,
26-03-2008,12:34:09 AM,M13,OFF,
26-03-2008,12:34:13 AM,M14,OFF,
26-03-2008,12:34:17 AM,M14,ON,
26-03-2008,12:34:20 AM,M14,OFF,
26-03-2008,12:34:21 AM,M14,ON,
26-03-2008,12:34:23 AM,M14,OFF,
26-03-2008,12:34:25 AM,M14,ON,
26-03-2008,12:34:29 AM,M14,OFF,
26-03-2008,12:34:29 AM,M14,ON,
26-03-2008,12:34:30 AM,M14,OFF,
26-03-2008,12:34:31 AM,M14,ON,
26-03-2008,12:34:33 AM,M14,OFF,Eat end
26-03-2008,12:35:06 AM,M13,ON,Clean begin
26-03-2008,12:35:08 AM,M13,OFF,
26-03-2008,12:35:13 AM,M15,ON,
26-03-2008,12:35:14 AM,M16,ON,
26-03-2008,12:35:15 AM,M17,ON,
26-03-2008,12:35:17 AM,M16,OFF,
26-03-2008,12:35:17 AM,M15,OFF,
26-03-2008,12:35:18 AM,M14,OFF,
26-03-2008,12:35:23 AM,M18,ON,
26-03-2008,12:35:25 AM,M17,OFF,
26-03-2008,12:35:28 AM,M18,OFF,
26-03-2008,12:35:29 AM,M18,ON,
26-03-2008,12:35:30 AM,M17,ON,
26-03-2008,12:35:33 AM,AD1-B,0.034024,
26-03-2008,12:35:34 AM,M18,OFF,
26-03-2008,12:35:34 AM,M17,OFF,
26-03-2008,12:35:36 AM,AD1-B,0.164807,
26-03-2008,12:37:06 AM,AD1-B,0.226996,
26-03-2008,12:37:09 AM,AD1-B,0.0453913,
26-03-2008,12:37:15 AM,AD1-B,0.288872,
26-03-2008,12:37:37 AM,M18,ON,
26-03-2008,12:37:40 AM,AD1-B,0.345005,
26-03-2008,12:37:41 AM,M18,OFF,
26-03-2008,12:37:42 AM,M17,ON,
26-03-2008,12:37:45 AM,M17,OFF,
26-03-2008,12:37:49 AM,AD1-B,0.0629306,
26-03-2008,12:37:49 AM,AD1-C,0.0564852,
26-03-2008,12:37:55 AM,AD1-C,0.205472,
26-03-2008,12:38:12 AM,AD1-C,0.14969,
26-03-2008,12:38:22 AM,AD1-C,0.203206,
26-03-2008,12:38:43 AM,AD1-C,0.142112,
26-03-2008,12:38:55 AM,AD1-C,0.204847,
26-03-2008,12:39:03 AM,M17,ON,
26-03-2008,12:39:03 AM,AD1-B,0.142776,
26-03-2008,12:39:03 AM,AD1-C,0.151995,
26-03-2008,12:39:04 AM,M17,OFF,
26-03-2008,12:39:07 AM,AD1-B,0.0566415,
26-03-2008,12:39:10 AM,AD1-B,0.186956,
26-03-2008,12:39:11 AM,M17,ON,
26-03-2008,12:39:17 AM,M17,OFF,
26-03-2008,12:39:18 AM,M17,ON,
26-03-2008,12:39:19 AM,M18,ON,
26-03-2008,12:39:22 AM,D01,OPEN,
26-03-2008,12:39:23 AM,I06,PRESENT,
26-03-2008,12:39:24 AM,M18,OFF,
26-03-2008,12:39:26 AM,I01,PRESENT,
26-03-2008,12:39:28 AM,D01,CLOSE,
26-03-2008,12:39:33 AM,M17,ON,
26-03-2008,12:39:34 AM,M17,OFF,
26-03-2008,12:39:35 AM,M17,ON,Clean end
27-03-2008,12:59:11 AM,M07,ON,Phone_Call begin
27-03-2008,12:59:12 AM,M08,ON,
27-03-2008,12:59:12 AM,M09,ON,
27-03-2008,12:59:13 AM,M14,ON,
27-03-2008,12:59:14 AM,M08,OFF,
27-03-2008,12:59:14 AM,M07,OFF,
27-03-2008,12:59:15 AM,M23,OFF,
27-03-2008,12:59:15 AM,M13,ON,
27-03-2008,12:59:15 AM,M09,OFF,
27-03-2008,12:59:16 AM,M01,OFF,
27-03-2008,12:59:17 AM,M14,OFF,
27-03-2008,12:59:19 AM,I08,ABSENT,
27-03-2008,12:59:20 AM,M13,ON,
27-03-2008,12:59:25 AM,M13,OFF,
27-03-2008,12:59:34 AM,M13,ON,
27-03-2008,12:59:39 AM,M13,OFF,
27-03-2008,12:59:40 AM,M13,ON,
27-03-2008,12:59:47 AM,M13,OFF,
27-03-2008,12:59:49 AM,M13,ON,
27-03-2008,12:59:59 AM,M13,OFF,
27-03-2008,12:00:08 AM,M13,ON,
27-03-2008,11:00:11 AM,asterisk,START,
27-03-2008,12:00:14 AM,M13,OFF,
27-03-2008,12:00:14 AM,M13,ON,
27-03-2008,12:00:20 AM,M13,OFF,
27-03-2008,12:00:35 AM,M13,ON,
27-03-2008,12:00:37 AM,M13,OFF,
27-03-2008,12:00:57 AM,M13,ON,
27-03-2008,11:00:59 AM,asterisk,END,Phone_Call end
27-03-2008,12:01:29 AM,M14,ON,Wash_hands begin
27-03-2008,12:01:30 AM,M13,OFF,
27-03-2008,12:01:31 AM,M15,ON,
27-03-2008,12:01:31 AM,M16,ON,
27-03-2008,12:01:33 AM,M17,ON,
27-03-2008,12:01:33 AM,M14,OFF,
27-03-2008,12:01:34 AM,M15,OFF,
27-03-2008,12:01:35 AM,M16,OFF,
27-03-2008,12:01:37 AM,M17,OFF,
27-03-2008,12:01:40 AM,AD1-B,0.0679307,
27-03-2008,12:01:43 AM,AD1-B,0.235004,
27-03-2008,12:01:49 AM,AD1-B,0.134299,
27-03-2008,12:01:57 AM,AD1-B,0.0362115,
27-03-2008,12:02:07 AM,AD1-B,0.13469,
27-03-2008,12:02:08 AM,M17,ON,
27-03-2008,12:02:11 AM,M17,OFF,Wash_hands end
27-03-2008,12:03:07 AM,M17,ON,Cook begin
27-03-2008,12:03:08 AM,D01,OPEN,
27-03-2008,12:03:09 AM,M17,OFF,
27-03-2008,12:03:10 AM,I01,ABSENT,
27-03-2008,12:03:12 AM,I04,ABSENT,
27-03-2008,12:03:14 AM,I02,ABSENT,
27-03-2008,12:03:16 AM,I05,ABSENT,
27-03-2008,12:03:18 AM,I03,ABSENT,
27-03-2008,12:03:22 AM,M17,ON,
27-03-2008,12:03:23 AM,D01,CLOSE,
27-03-2008,12:03:30 AM,M17,OFF,
27-03-2008,12:03:30 AM,AD1-B,0.0743761,
27-03-2008,12:03:33 AM,AD1-B,0.204105,
27-03-2008,12:03:36 AM,M17,ON,
27-03-2008,12:03:43 AM,I07,ABSENT,
27-03-2008,12:03:49 AM,M17,OFF,
27-03-2008,12:03:52 AM,M17,ON,
27-03-2008,12:03:56 AM,M17,OFF,
27-03-2008,12:04:00 AM,AD1-A,2.84411,
27-03-2008,12:04:02 AM,M17,ON,
27-03-2008,12:04:04 AM,AD1-A,2.93965,
27-03-2008,12:04:06 AM,AD1-A,3.04825,
27-03-2008,12:04:07 AM,M17,OFF,
27-03-2008,12:04:09 AM,AD1-A,3.11247,
27-03-2008,12:04:14 AM,M17,ON,
27-03-2008,12:04:15 AM,AD1-A,3.17661,
27-03-2008,12:04:24 AM,AD1-A,3.23958,
27-03-2008,12:04:28 AM,M17,OFF,
27-03-2008,12:04:31 AM,M17,ON,
27-03-2008,12:04:34 AM,M17,ON,
27-03-2008,12:04:40 AM,M17,OFF,
27-03-2008,12:04:41 AM,M17,ON,
27-03-2008,12:04:42 AM,AD1-B,0.0834388,
27-03-2008,12:04:43 AM,M17,OFF,
27-03-2008,12:04:43 AM,M17,ON,
27-03-2008,12:04:52 AM,M17,OFF,
27-03-2008,12:05:17 AM,M17,ON,
27-03-2008,12:05:21 AM,M17,OFF,
27-03-2008,12:05:28 AM,M17,ON,
27-03-2008,12:05:30 AM,M17,OFF,
27-03-2008,12:05:31 AM,M17,ON,
27-03-2008,12:05:38 AM,M17,OFF,
27-03-2008,12:05:43 AM,M17,ON,
27-03-2008,12:05:45 AM,M17,OFF,
27-03-2008,12:05:54 AM,M17,ON,
27-03-2008,12:06:03 AM,M17,OFF,
27-03-2008,12:06:04 AM,M17,ON,
27-03-2008,12:06:07 AM,M17,OFF,
27-03-2008,12:06:08 AM,M17,ON,
27-03-2008,12:06:10 AM,M17,OFF,
27-03-2008,12:06:10 AM,M17,ON,
27-03-2008,12:06:16 AM,M17,OFF,
27-03-2008,12:06:43 AM,M17,ON,
27-03-2008,12:06:45 AM,M17,OFF,
27-03-2008,12:06:56 AM,M17,ON,
27-03-2008,12:06:57 AM,M17,OFF,
27-03-2008,12:06:57 AM,AD1-A,3.30341,
27-03-2008,12:07:01 AM,AD1-A,3.18388,
27-03-2008,12:07:03 AM,M17,ON,
27-03-2008,12:07:03 AM,AD1-A,3.08466,
27-03-2008,12:07:06 AM,AD1-A,3.01997,
27-03-2008,12:07:06 AM,AD1-B,0.0333599,
27-03-2008,12:07:07 AM,M17,OFF,
27-03-2008,12:07:09 AM,AD1-B,0.328833,
27-03-2008,12:07:12 AM,AD1-A,2.96005,
27-03-2008,12:07:15 AM,AD1-B,0.211995,
27-03-2008,12:07:19 AM,AD1-A,2.90551,
27-03-2008,12:07:19 AM,AD1-B,0.27645,
27-03-2008,12:07:19 AM,M17,ON,
27-03-2008,12:07:23 AM,M17,OFF,
27-03-2008,12:07:40 AM,AD1-A,2.97098,
27-03-2008,12:08:00 AM,AD1-A,3.02387,
27-03-2008,12:08:06 AM,AD1-A,2.94395,
27-03-2008,12:08:18 AM,AD1-A,2.8934,
27-03-2008,12:08:56 AM,M17,ON,
27-03-2008,12:08:58 AM,M18,ON,
27-03-2008,12:09:01 AM,M18,OFF,
27-03-2008,12:09:02 AM,M17,OFF,
27-03-2008,12:09:14 AM,M17,ON,
27-03-2008,12:09:14 AM,M16,ON,
27-03-2008,12:09:16 AM,M16,OFF,
27-03-2008,12:09:16 AM,M17,OFF,
27-03-2008,12:09:20 AM,M17,ON,
27-03-2008,12:09:22 AM,M17,OFF,
27-03-2008,12:09:23 AM,M17,ON,
27-03-2008,12:09:28 AM,M17,OFF,
27-03-2008,12:09:47 AM,M17,ON,
27-03-2008,12:09:52 AM,M17,OFF,
27-03-2008,12:10:07 AM,M17,ON,
27-03-2008,12:10:12 AM,M17,OFF,
27-03-2008,12:10:12 AM,AD1-B,0.0505867,
27-03-2008,12:10:15 AM,AD1-B,0.296059,
27-03-2008,12:10:25 AM,AD1-B,0.398248,
27-03-2008,12:10:27 AM,AD1-B,0.313364,
27-03-2008,12:10:30 AM,AD1-B,0.368599,
27-03-2008,12:10:31 AM,M17,ON,
27-03-2008,12:10:32 AM,D01,OPEN,
27-03-2008,12:10:33 AM,AD1-B,0.169573,
27-03-2008,12:10:34 AM,I01,PRESENT,
27-03-2008,12:10:34 AM,I01,ABSENT,
27-03-2008,12:10:35 AM,I01,PRESENT,
27-03-2008,12:10:35 AM,M17,OFF,
27-03-2008,12:10:36 AM,M17,ON,
27-03-2008,12:10:38 AM,M17,OFF,
27-03-2008,12:10:42 AM,M17,ON,
27-03-2008,12:10:43 AM,I05,PRESENT,
27-03-2008,12:10:44 AM,M17,OFF,
27-03-2008,12:10:44 AM,M17,ON,
27-03-2008,12:10:46 AM,D01,CLOSE,Cook end
27-03-2008,12:11:32 AM,M17,ON,Eat begin
27-03-2008,12:11:33 AM,D01,OPEN,
27-03-2008,12:11:34 AM,I06,ABSENT,
27-03-2008,12:11:35 AM,D01,CLOSE,
27-03-2008,12:11:39 AM,AD1-B,0.0344146,
27-03-2008,12:11:42 AM,M17,OFF,
27-03-2008,12:11:46 AM,AD1-B,0.0935561,
27-03-2008,12:11:49 AM,AD1-B,0.036524,
27-03-2008,12:11:52 AM,M17,ON,
27-03-2008,12:11:54 AM,AD1-B,0.105588,
27-03-2008,12:11:58 AM,M16,ON,
27-03-2008,12:11:58 AM,M15,ON,
27-03-2008,12:11:59 AM,M14,ON,
27-03-2008,12:12:00 AM,M13,ON,
27-03-2008,12:12:01 AM,M17,OFF,
27-03-2008,12:12:02 AM,M16,OFF,
27-03-2008,12:12:02 AM,M15,OFF,
27-03-2008,12:12:03 AM,M15,ON,
27-03-2008,12:12:04 AM,M16,ON,
27-03-2008,12:12:05 AM,M13,OFF,
27-03-2008,12:12:05 AM,M14,OFF,
27-03-2008,12:12:05 AM,M17,ON,
27-03-2008,12:12:06 AM,M15,OFF,
27-03-2008,12:12:07 AM,M17,OFF,
27-03-2008,12:12:07 AM,M17,ON,
27-03-2008,12:12:08 AM,M16,ON,
27-03-2008,12:12:08 AM,M15,ON,
27-03-2008,12:12:09 AM,M14,ON,
27-03-2008,12:12:09 AM,M17,OFF,
27-03-2008,12:12:11 AM,M13,ON,
27-03-2008,12:12:12 AM,M15,OFF,
27-03-2008,12:12:13 AM,M16,OFF,
27-03-2008,12:12:13 AM,M14,OFF,
27-03-2008,12:12:26 AM,M13,ON,
27-03-2008,12:12:28 AM,M13,OFF,
27-03-2008,12:12:31 AM,M13,ON,
27-03-2008,12:12:31 AM,M13,OFF,
27-03-2008,12:12:32 AM,M13,ON,
27-03-2008,12:12:34 AM,M13,OFF,
27-03-2008,12:12:35 AM,M13,ON,
27-03-2008,12:12:39 AM,M13,OFF,
27-03-2008,12:12:41 AM,M13,ON,
27-03-2008,12:12:45 AM,M13,OFF,
27-03-2008,12:12:47 AM,M13,ON,
27-03-2008,12:12:49 AM,M13,OFF,
27-03-2008,12:12:52 AM,M13,ON,
27-03-2008,12:12:53 AM,M13,OFF,
27-03-2008,12:13:33 AM,M13,ON,
27-03-2008,12:13:36 AM,M13,OFF,
27-03-2008,12:13:37 AM,M13,ON,
27-03-2008,12:13:39 AM,M13,OFF,
27-03-2008,12:13:40 AM,M13,ON,
27-03-2008,12:13:41 AM,M13,OFF,
27-03-2008,12:13:51 AM,M13,ON,
27-03-2008,12:13:53 AM,M13,OFF,
27-03-2008,12:13:57 AM,M13,ON,
27-03-2008,12:14:12 AM,M13,OFF,Eat end
27-03-2008,12:15:16 AM,M13,ON,Clean begin
27-03-2008,12:15:23 AM,M14,ON,
27-03-2008,12:15:23 AM,M15,ON,
27-03-2008,12:15:24 AM,M16,ON,
27-03-2008,12:15:24 AM,M13,OFF,
27-03-2008,12:15:25 AM,M17,ON,
27-03-2008,12:15:26 AM,M14,OFF,
27-03-2008,12:15:28 AM,M15,OFF,
27-03-2008,12:15:28 AM,M15,ON,
27-03-2008,12:15:29 AM,M14,ON,
27-03-2008,12:15:31 AM,M13,ON,
27-03-2008,12:15:31 AM,M17,OFF,
27-03-2008,12:15:31 AM,M16,OFF,
27-03-2008,12:15:32 AM,M15,OFF,
27-03-2008,12:15:32 AM,M14,OFF,
27-03-2008,12:15:33 AM,M14,ON,
27-03-2008,12:15:34 AM,M15,ON,
27-03-2008,12:15:34 AM,M16,ON,
27-03-2008,12:15:35 AM,M13,OFF,
27-03-2008,12:15:36 AM,M17,ON,
27-03-2008,12:15:37 AM,M14,OFF,
27-03-2008,12:15:37 AM,M15,OFF,
27-03-2008,12:15:39 AM,M16,OFF,
27-03-2008,12:15:40 AM,M17,OFF,
27-03-2008,12:15:54 AM,AD1-B,0.0379303,
27-03-2008,12:16:00 AM,AD1-B,0.372388,
27-03-2008,12:16:03 AM,M17,ON,
27-03-2008,12:16:03 AM,AD1-B,0.224808,
27-03-2008,12:16:04 AM,M17,OFF,
27-03-2008,12:16:04 AM,M17,ON,
27-03-2008,12:16:07 AM,M17,OFF,
27-03-2008,12:16:15 AM,AD1-B,0.0447663,
27-03-2008,12:16:18 AM,AD1-B,0.313989,
27-03-2008,12:16:27 AM,AD1-B,0.427819,
27-03-2008,12:16:30 AM,AD1-B,0.218949,
27-03-2008,12:17:01 AM,AD1-B,0.0373834,
27-03-2008,12:17:03 AM,AD1-B,0.156331,
27-03-2008,12:17:18 AM,AD1-B,0.0700011,
27-03-2008,12:17:24 AM,AD1-B,0.248051,
27-03-2008,12:17:42 AM,AD1-B,0.0545321,
27-03-2008,12:17:51 AM,AD1-B,0.195862,
27-03-2008,12:18:18 AM,AD1-B,0.0477742,
27-03-2008,12:18:22 AM,AD1-B,0.254613,
27-03-2008,12:18:34 AM,AD1-B,0.36106,
27-03-2008,12:18:39 AM,AD1-B,0.30563,
27-03-2008,12:18:42 AM,AD1-B,0.135588,
27-03-2008,12:19:06 AM,AD1-B,0.0335552,
27-03-2008,12:19:09 AM,AD1-B,0.0844935,
27-03-2008,12:19:24 AM,AD1-B,0.253324,
27-03-2008,12:19:45 AM,AD1-B,0.0612119,
27-03-2008,12:19:48 AM,AD1-B,0.221488,
27-03-2008,12:20:03 AM,AD1-B,0.387936,
27-03-2008,12:20:04 AM,M18,ON,
27-03-2008,12:20:06 AM,AD1-B,0.0967984,
27-03-2008,12:20:07 AM,M18,ON,
27-03-2008,12:20:10 AM,M18,OFF,
27-03-2008,12:20:34 AM,AD1-B,0.0333599,
27-03-2008,12:20:36 AM,AD1-B,0.346294,
27-03-2008,12:20:55 AM,AD1-B,0.446413,
27-03-2008,12:20:57 AM,AD1-B,0.387506,
